X Y Z
999.0 999.0 999.0
540996.766235 6428165.826172 1750.0
540996.766235 6428165.826172 1950.0
999.0 999.0 999.0
541034.935303 6428253.609375 1750.0
541034.935303 6428253.609375 1950.0
999.0 999.0 999.0
541073.10437 6428341.392578 1750.0
541073.10437 6428341.392578 1950.0
999.0 999.0 999.0
541111.273438 6428429.175781 1750.0
541111.273438 6428429.175781 1950.0
999.0 999.0 999.0
541138.959637 6428514.124512 1750.0
541138.959637 6428514.124512 1950.0
999.0 999.0 999.0
541166.645836 6428599.073486 1750.0
541166.645836 6428599.073486 1950.0
999.0 999.0 999.0
541194.332031 6428684.022461 1750.0
541194.332031 6428684.022461 1950.0
999.0 999.0 999.0
541222.018234 6428768.97168 1750.0
541222.018234 6428768.97168 1950.0
999.0 999.0 999.0
541249.704422 6428853.919922 1750.0
541249.704422 6428853.919922 1950.0
999.0 999.0 999.0
541277.390625 6428938.869141 1750.0
541277.390625 6428938.869141 1950.0
999.0 999.0 999.0
541293.807281 6429025.740234 1750.0
541293.807281 6429025.740234 1950.0
999.0 999.0 999.0
541310.223953 6429112.611816 1750.0
541310.223953 6429112.611816 1950.0
999.0 999.0 999.0
541326.640625 6429199.483398 1750.0
541326.640625 6429199.483398 1950.0
999.0 999.0 999.0
541343.057281 6429286.35498 1750.0
541343.057281 6429286.35498 1950.0
999.0 999.0 999.0
541359.473969 6429373.226074 1750.0
541359.473969 6429373.226074 1950.0
999.0 999.0 999.0
541375.890625 6429460.097656 1750.0
541375.890625 6429460.097656 1950.0
999.0 999.0 999.0
541418.670898 6429549.803711 1750.0
541418.670898 6429549.803711 1950.0
999.0 999.0 999.0
541461.451172 6429639.509766 1750.0
541461.451172 6429639.509766 1950.0
999.0 999.0 999.0
541504.231445 6429729.21582 1750.0
541504.231445 6429729.21582 1950.0
999.0 999.0 999.0
541547.011719 6429818.921875 1750.0
541547.011719 6429818.921875 1950.0
999.0 999.0 999.0
541578.307037 6429908.0 1750.0
541578.307037 6429908.0 1950.0
999.0 999.0 999.0
541609.602356 6429997.078125 1750.0
541609.602356 6429997.078125 1950.0
999.0 999.0 999.0
541640.897644 6430086.15625 1750.0
541640.897644 6430086.15625 1950.0
999.0 999.0 999.0
541672.192932 6430175.234375 1750.0
541672.192932 6430175.234375 1950.0
999.0 999.0 999.0
541703.488281 6430264.3125 1750.0
541703.488281 6430264.3125 1950.0
999.0 999.0 999.0
541725.103516 6430344.100586 1750.0
541725.103516 6430344.100586 1950.0
999.0 999.0 999.0
541746.71875 6430423.888672 1750.0
541746.71875 6430423.888672 1950.0
999.0 999.0 999.0
541768.333984 6430503.676758 1750.0
541768.333984 6430503.676758 1950.0
999.0 999.0 999.0
541789.949219 6430583.464844 1750.0
541789.949219 6430583.464844 1950.0
999.0 999.0 999.0
