,X,Y,Z,pol
1258,543204.980469,6423455.386719,1950.0,5.0
1259,999.0,999.0,999.0,5.0
1260,543140.043457,6423397.064209,1750.0,5.0
1261,543140.043457,6423397.064209,1950.0,5.0
1262,999.0,999.0,999.0,5.0
1263,543075.106689,6423338.741577,1750.0,5.0
1264,543075.106689,6423338.741577,1950.0,5.0
1265,999.0,999.0,999.0,5.0
1266,543010.169922,6423280.418945,1750.0,5.0
1267,543010.169922,6423280.418945,1950.0,5.0
1268,999.0,999.0,999.0,5.0
1269,542945.233154,6423222.096313,1750.0,5.0
1270,542945.233154,6423222.096313,1950.0,5.0
1271,999.0,999.0,999.0,5.0
1272,542880.296265,6423163.773804,1750.0,5.0
1273,542880.296265,6423163.773804,1950.0,5.0
1274,999.0,999.0,999.0,5.0
1275,542815.359375,6423105.451172,1750.0,5.0
1276,542815.359375,6423105.451172,1950.0,5.0
1277,999.0,999.0,999.0,5.0
1278,542741.500977,6423071.677246,1750.0,5.0
1279,542741.500977,6423071.677246,1950.0,5.0
1280,999.0,999.0,999.0,5.0
1281,542667.642578,6423037.90332,1750.0,5.0
1282,542667.642578,6423037.90332,1950.0,5.0
1283,999.0,999.0,999.0,5.0
1284,542593.78418,6423004.129395,1750.0,5.0
1285,542593.78418,6423004.129395,1950.0,5.0
1286,999.0,999.0,999.0,5.0
1287,542519.925781,6422970.355469,1750.0,5.0
1288,542519.925781,6422970.355469,1950.0,5.0
1289,999.0,999.0,999.0,5.0
1290,546049.285156,6427391.523438,1750.0,6.0
1291,546049.285156,6427391.523438,1950.0,6.0
1292,999.0,999.0,999.0,6.0
1293,546022.755371,6427299.75,1750.0,6.0
1294,546022.755371,6427299.75,1950.0,6.0
1295,999.0,999.0,999.0,6.0
1296,545996.226074,6427207.976563,1750.0,6.0
1297,545996.226074,6427207.976563,1950.0,6.0
1298,999.0,999.0,999.0,6.0
1299,545969.696777,6427116.203125,1750.0,6.0
1300,545969.696777,6427116.203125,1950.0,6.0
1301,999.0,999.0,999.0,6.0
1302,545943.166992,6427024.429688,1750.0,6.0
1303,545943.166992,6427024.429688,1950.0,6.0
1304,999.0,999.0,999.0,6.0
1305,545916.637695,6426932.65625,1750.0,6.0
1306,545916.637695,6426932.65625,1950.0,6.0
1307,999.0,999.0,999.0,6.0
1308,545890.108398,6426840.882813,1750.0,6.0
1309,545890.108398,6426840.882813,1950.0,6.0
1310,999.0,999.0,999.0,6.0
1311,545863.579102,6426749.109375,1750.0,6.0
1312,545863.579102,6426749.109375,1950.0,6.0
1313,999.0,999.0,999.0,6.0
1314,545837.049316,6426657.335938,1750.0,6.0
1315,545837.049316,6426657.335938,1950.0,6.0
1316,999.0,999.0,999.0,6.0
1317,545810.52002,6426565.5625,1750.0,6.0
1318,545810.52002,6426565.5625,1950.0,6.0
1319,999.0,999.0,999.0,6.0
1320,545783.990234,6426473.789063,1750.0,6.0
1321,545783.990234,6426473.789063,1950.0,6.0
1322,999.0,999.0,999.0,6.0
1323,545757.460938,6426382.015625,1750.0,6.0
1324,545757.460938,6426382.015625,1950.0,6.0
1325,999.0,999.0,999.0,6.0
1326,545712.71582,6426293.858276,1750.0,6.0
1327,545712.71582,6426293.858276,1950.0,6.0
1328,999.0,999.0,999.0,6.0
1329,545667.970215,6426205.70105,1750.0,6.0
1330,545667.970215,6426205.70105,1950.0,6.0
1331,999.0,999.0,999.0,6.0
1332,545623.224609,6426117.543701,1750.0,6.0
1333,545623.224609,6426117.543701,1950.0,6.0
1334,999.0,999.0,999.0,6.0
1335,545578.479492,6426029.386353,1750.0,6.0
1336,545578.479492,6426029.386353,1950.0,6.0
1337,999.0,999.0,999.0,6.0
1338,545533.733398,6425941.229004,1750.0,6.0
1339,545533.733398,6425941.229004,1950.0,6.0
1340,999.0,999.0,999.0,6.0
1341,545488.988281,6425853.071777,1750.0,6.0
1342,545488.988281,6425853.071777,1950.0,6.0
1343,999.0,999.0,999.0,6.0
1344,545444.243164,6425764.914429,1750.0,6.0
1345,545444.243164,6425764.914429,1950.0,6.0
1346,999.0,999.0,999.0,6.0
1347,545399.497559,6425676.75708,1750.0,6.0
1348,545399.497559,6425676.75708,1950.0,6.0
1349,999.0,999.0,999.0,6.0
1350,545354.751953,6425588.599731,1750.0,6.0
1351,545354.751953,6425588.599731,1950.0,6.0
1352,999.0,999.0,999.0,6.0
1353,545310.006836,6425500.442505,1750.0,6.0
1354,545310.006836,6425500.442505,1950.0,6.0
1355,999.0,999.0,999.0,6.0
1356,545265.26123,6425412.285156,1750.0,6.0
1357,545265.26123,6425412.285156,1950.0,6.0
1358,999.0,999.0,999.0,6.0
1359,545213.092773,6425335.825745,1750.0,6.0
1360,545213.092773,6425335.825745,1950.0,6.0
1361,999.0,999.0,999.0,6.0
1362,545160.924561,6425259.366333,1750.0,6.0
1363,545160.924561,6425259.366333,1950.0,6.0
1364,999.0,999.0,999.0,6.0
1365,545108.756104,6425182.90686,1750.0,6.0
1366,545108.756104,6425182.90686,1950.0,6.0
1367,999.0,999.0,999.0,6.0
1368,545056.587891,6425106.44751,1750.0,6.0
1369,545056.587891,6425106.44751,1950.0,6.0
1370,999.0,999.0,999.0,6.0
1371,545004.419434,6425029.988037,1750.0,6.0
1372,545004.419434,6425029.988037,1950.0,6.0
1373,999.0,999.0,999.0,6.0
1374,544952.251221,6424953.528625,1750.0,6.0
1375,544952.251221,6424953.528625,1950.0,6.0
1376,999.0,999.0,999.0,6.0
1377,544900.082764,6424877.069214,1750.0,6.0
1378,544900.082764,6424877.069214,1950.0,6.0
1379,999.0,999.0,999.0,6.0
1380,544847.914307,6424800.609802,1750.0,6.0
1381,544847.914307,6424800.609802,1950.0,6.0
1382,999.0,999.0,999.0,6.0
1383,544795.746094,6424724.150391,1750.0,6.0
1384,544795.746094,6424724.150391,1950.0,6.0
1385,999.0,999.0,999.0,6.0
1386,544762.582031,6424637.194328,1750.0,6.0
1387,544762.582031,6424637.194328,1950.0,6.0
1388,999.0,999.0,999.0,6.0
1389,544729.417969,6424550.238274,1750.0,6.0
1390,544729.417969,6424550.238274,1950.0,6.0
1391,999.0,999.0,999.0,6.0
1392,544696.253906,6424463.282227,1750.0,6.0
1393,544696.253906,6424463.282227,1950.0,6.0
1394,999.0,999.0,999.0,6.0
1395,544663.089844,6424376.326172,1750.0,6.0
1396,544663.089844,6424376.326172,1950.0,6.0
1397,999.0,999.0,999.0,6.0
1398,544629.925781,6424289.370117,1750.0,6.0
1399,544629.925781,6424289.370117,1950.0,6.0
1400,999.0,999.0,999.0,6.0
1401,544596.761475,6424202.414063,1750.0,6.0
1402,544596.761475,6424202.414063,1950.0,6.0
1403,999.0,999.0,999.0,6.0
1404,544563.597656,6424115.458008,1750.0,6.0
1405,544563.597656,6424115.458008,1950.0,6.0
1406,999.0,999.0,999.0,6.0
1407,544530.433594,6424028.501953,1750.0,6.0
1408,544530.433594,6424028.501953,1950.0,6.0
1409,999.0,999.0,999.0,6.0
1410,544497.269531,6423941.545898,1750.0,6.0
1411,544497.269531,6423941.545898,1950.0,6.0
1412,999.0,999.0,999.0,6.0
1413,544464.105469,6423854.589844,1750.0,6.0
1414,544464.105469,6423854.589844,1950.0,6.0
1415,999.0,999.0,999.0,6.0
1416,544430.941406,6423767.633789,1750.0,6.0
1417,544430.941406,6423767.633789,1950.0,6.0
1418,999.0,999.0,999.0,6.0
1419,544397.777344,6423680.677734,1750.0,6.0
1420,544397.777344,6423680.677734,1950.0,6.0
1421,999.0,999.0,999.0,6.0
1422,544364.613281,6423593.72168,1750.0,6.0
1423,544364.613281,6423593.72168,1950.0,6.0
1424,999.0,999.0,999.0,6.0
1425,544331.449219,6423506.765625,1750.0,6.0
1426,544331.449219,6423506.765625,1950.0,6.0
1427,999.0,999.0,999.0,6.0
1428,544254.803711,6423446.18457,1750.0,6.0
1429,544254.803711,6423446.18457,1950.0,6.0
1430,999.0,999.0,999.0,6.0
1431,544178.158203,6423385.603516,1750.0,6.0
1432,544178.158203,6423385.603516,1950.0,6.0
1433,999.0,999.0,999.0,6.0
1434,544101.512695,6423325.022461,1750.0,6.0
1435,544101.512695,6423325.022461,1950.0,6.0
1436,999.0,999.0,999.0,6.0
1437,544024.867188,6423264.441406,1750.0,6.0
1438,544024.867188,6423264.441406,1950.0,6.0
1439,999.0,999.0,999.0,6.0
1440,543991.971191,6423172.698975,1750.0,6.0
1441,543991.971191,6423172.698975,1950.0,6.0
1442,999.0,999.0,999.0,6.0
1443,543959.074951,6423080.956787,1750.0,6.0
1444,543959.074951,6423080.956787,1950.0,6.0
1445,999.0,999.0,999.0,6.0
1446,543926.178955,6422989.2146,1750.0,6.0
1447,543926.178955,6422989.2146,1950.0,6.0
1448,999.0,999.0,999.0,6.0
1449,543893.282959,6422897.47229,1750.0,6.0
1450,543893.282959,6422897.47229,1950.0,6.0
1451,999.0,999.0,999.0,6.0
1452,543860.387207,6422805.72998,1750.0,6.0
1453,543860.387207,6422805.72998,1950.0,6.0
1454,999.0,999.0,999.0,6.0
1455,543827.490967,6422713.987671,1750.0,6.0
1456,543827.490967,6422713.987671,1950.0,6.0
1457,999.0,999.0,999.0,6.0
1458,543794.594971,6422622.245361,1750.0,6.0
1459,543794.594971,6422622.245361,1950.0,6.0
1460,999.0,999.0,999.0,6.0
1461,543761.698975,6422530.50293,1750.0,6.0
1462,543761.698975,6422530.50293,1950.0,6.0
1463,999.0,999.0,999.0,6.0
1464,543728.802979,6422438.760742,1750.0,6.0
1465,543728.802979,6422438.760742,1950.0,6.0
1466,999.0,999.0,999.0,6.0
1467,543695.906738,6422347.018555,1750.0,6.0
1468,543695.906738,6422347.018555,1950.0,6.0
1469,999.0,999.0,999.0,6.0
1470,543663.010742,6422255.276367,1750.0,6.0
1471,543663.010742,6422255.276367,1950.0,6.0
1472,999.0,999.0,999.0,6.0
1473,543630.114746,6422163.533936,1750.0,6.0
1474,543630.114746,6422163.533936,1950.0,6.0
1475,999.0,999.0,999.0,6.0
1476,543597.21875,6422071.791504,1750.0,6.0
1477,543597.21875,6422071.791504,1950.0,6.0
1478,999.0,999.0,999.0,6.0
1479,543564.322754,6421980.049316,1750.0,6.0
1480,543564.322754,6421980.049316,1950.0,6.0
1481,999.0,999.0,999.0,6.0
1482,543531.426758,6421888.307129,1750.0,6.0
1483,543531.426758,6421888.307129,1950.0,6.0
1484,999.0,999.0,999.0,6.0
1485,543498.530518,6421796.564697,1750.0,6.0
1486,543498.530518,6421796.564697,1950.0,6.0
1487,999.0,999.0,999.0,6.0
1488,543465.634766,6421704.82251,1750.0,6.0
1489,543465.634766,6421704.82251,1950.0,6.0
1490,999.0,999.0,999.0,6.0
1491,543432.738525,6421613.080078,1750.0,6.0
1492,543432.738525,6421613.080078,1950.0,6.0
1493,999.0,999.0,999.0,6.0
1494,543399.842529,6421521.337891,1750.0,6.0
1495,543399.842529,6421521.337891,1950.0,6.0
1496,999.0,999.0,999.0,6.0
1497,543365.625488,6421433.888184,1750.0,6.0
1498,543365.625488,6421433.888184,1950.0,6.0
1499,999.0,999.0,999.0,6.0
1500,543331.408203,6421346.438477,1750.0,6.0
1501,543331.408203,6421346.438477,1950.0,6.0
1502,999.0,999.0,999.0,6.0
1503,543297.190918,6421258.989014,1750.0,6.0
1504,543297.190918,6421258.989014,1950.0,6.0
1505,999.0,999.0,999.0,6.0
1506,543262.973633,6421171.539551,1750.0,6.0
1507,543262.973633,6421171.539551,1950.0,6.0
1508,999.0,999.0,999.0,6.0
1509,543228.756592,6421084.089844,1750.0,6.0
1510,543228.756592,6421084.089844,1950.0,6.0
1511,999.0,999.0,999.0,6.0
1512,543194.539551,6420996.640137,1750.0,6.0
1513,543194.539551,6420996.640137,1950.0,6.0
1514,999.0,999.0,999.0,6.0
1515,543160.322266,6420909.19043,1750.0,6.0
1516,543160.322266,6420909.19043,1950.0,6.0
1517,999.0,999.0,999.0,6.0
1518,543126.10498,6420821.740723,1750.0,6.0
1519,543126.10498,6420821.740723,1950.0,6.0
1520,999.0,999.0,999.0,6.0
1521,543091.887939,6420734.29126,1750.0,6.0
1522,543091.887939,6420734.29126,1950.0,6.0
1523,999.0,999.0,999.0,6.0
1524,543057.670654,6420646.841797,1750.0,6.0
1525,543057.670654,6420646.841797,1950.0,6.0
1526,999.0,999.0,999.0,6.0
1527,543023.453491,6420559.391846,1750.0,6.0
1528,543023.453491,6420559.391846,1950.0,6.0
1529,999.0,999.0,999.0,6.0
1530,542989.236328,6420471.942383,1750.0,6.0
1531,542989.236328,6420471.942383,1950.0,6.0
1532,999.0,999.0,999.0,6.0
1533,542942.654175,6420386.316406,1750.0,6.0
1534,542942.654175,6420386.316406,1950.0,6.0
1535,999.0,999.0,999.0,6.0
1536,542896.072021,6420300.69043,1750.0,6.0
1537,542896.072021,6420300.69043,1950.0,6.0
1538,999.0,999.0,999.0,6.0
1539,542849.489868,6420215.064941,1750.0,6.0
1540,542849.489868,6420215.064941,1950.0,6.0
1541,999.0,999.0,999.0,6.0
1542,542802.907715,6420129.438965,1750.0,6.0
1543,542802.907715,6420129.438965,1950.0,6.0
1544,999.0,999.0,999.0,6.0
1545,542756.325439,6420043.813477,1750.0,6.0
1546,542756.325439,6420043.813477,1950.0,6.0
1547,999.0,999.0,999.0,6.0
1548,542709.743164,6419958.1875,1750.0,6.0
1549,542709.743164,6419958.1875,1950.0,6.0
1550,999.0,999.0,999.0,6.0
1551,542663.161133,6419872.561523,1750.0,6.0
1552,542663.161133,6419872.561523,1950.0,6.0
1553,999.0,999.0,999.0,6.0
1554,542616.578979,6419786.935547,1750.0,6.0
1555,542616.578979,6419786.935547,1950.0,6.0
1556,999.0,999.0,999.0,6.0
1557,542569.996826,6419701.310059,1750.0,6.0
1558,542569.996826,6419701.310059,1950.0,6.0
1559,999.0,999.0,999.0,6.0
1560,542523.414551,6419615.684082,1750.0,6.0
1561,542523.414551,6419615.684082,1950.0,6.0
1562,999.0,999.0,999.0,6.0
1563,542476.83252,6419530.058105,1750.0,6.0
1564,542476.83252,6419530.058105,1950.0,6.0
1565,999.0,999.0,999.0,6.0
1566,542430.250244,6419444.432129,1750.0,6.0
1567,542430.250244,6419444.432129,1950.0,6.0
1568,999.0,999.0,999.0,6.0
1569,542383.668091,6419358.806641,1750.0,6.0
1570,542383.668091,6419358.806641,1950.0,6.0
1571,999.0,999.0,999.0,6.0
1572,542337.085938,6419273.180664,1750.0,6.0
1573,542337.085938,6419273.180664,1950.0,6.0
1574,999.0,999.0,999.0,6.0
1575,542949.310303,6423199.888672,1750.0,7.0
1576,542949.310303,6423199.888672,1950.0,7.0
1577,999.0,999.0,999.0,7.0
1578,542915.567383,6423112.274658,1750.0,7.0
1579,542915.567383,6423112.274658,1950.0,7.0
1580,999.0,999.0,999.0,7.0
1581,542881.824341,6423024.660645,1750.0,7.0
1582,542881.824341,6423024.660645,1950.0,7.0
1583,999.0,999.0,999.0,7.0
1584,542848.081543,6422937.046631,1750.0,7.0
1585,542848.081543,6422937.046631,1950.0,7.0
1586,999.0,999.0,999.0,7.0
1587,542814.338501,6422849.432617,1750.0,7.0
1588,542814.338501,6422849.432617,1950.0,7.0
1589,999.0,999.0,999.0,7.0
1590,542780.595459,6422761.818604,1750.0,7.0
1591,542780.595459,6422761.818604,1950.0,7.0
1592,999.0,999.0,999.0,7.0
1593,542746.852539,6422674.20459,1750.0,7.0
1594,542746.852539,6422674.20459,1950.0,7.0
1595,999.0,999.0,999.0,7.0
1596,542713.109619,6422586.590576,1750.0,7.0
1597,542713.109619,6422586.590576,1950.0,7.0
1598,999.0,999.0,999.0,7.0
1599,542679.366699,6422498.976563,1750.0,7.0
1600,542679.366699,6422498.976563,1950.0,7.0
1601,999.0,999.0,999.0,7.0
1602,542663.038086,6422402.858398,1750.0,7.0
1603,542663.038086,6422402.858398,1950.0,7.0
1604,999.0,999.0,999.0,7.0
1605,542646.709473,6422306.739746,1750.0,7.0
1606,542646.709473,6422306.739746,1950.0,7.0
1607,999.0,999.0,999.0,7.0
1608,542630.380859,6422210.621582,1750.0,7.0
1609,542630.380859,6422210.621582,1950.0,7.0
1610,999.0,999.0,999.0,7.0
1611,542614.052246,6422114.503418,1750.0,7.0
1612,542614.052246,6422114.503418,1950.0,7.0
1613,999.0,999.0,999.0,7.0
1614,542597.723633,6422018.38501,1750.0,7.0
1615,542597.723633,6422018.38501,1950.0,7.0
1616,999.0,999.0,999.0,7.0
1617,542581.39502,6421922.266602,1750.0,7.0
1618,542581.39502,6421922.266602,1950.0,7.0
1619,999.0,999.0,999.0,7.0
1620,542565.066406,6421826.148438,1750.0,7.0
1621,542565.066406,6421826.148438,1950.0,7.0
1622,999.0,999.0,999.0,7.0
1623,542533.339722,6421733.594238,1750.0,7.0
1624,542533.339722,6421733.594238,1950.0,7.0
1625,999.0,999.0,999.0,7.0
1626,542501.613281,6421641.040039,1750.0,7.0
1627,542501.613281,6421641.040039,1950.0,7.0
1628,999.0,999.0,999.0,7.0
1629,542469.886719,6421548.48584,1750.0,7.0
1630,542469.886719,6421548.48584,1950.0,7.0
1631,999.0,999.0,999.0,7.0
1632,542438.160156,6421455.931641,1750.0,7.0
1633,542438.160156,6421455.931641,1950.0,7.0
1634,999.0,999.0,999.0,7.0
1635,542406.433594,6421363.377441,1750.0,7.0
1636,542406.433594,6421363.377441,1950.0,7.0
1637,999.0,999.0,999.0,7.0
1638,542374.707031,6421270.823242,1750.0,7.0
1639,542374.707031,6421270.823242,1950.0,7.0
1640,999.0,999.0,999.0,7.0
1641,542336.678345,6421181.449707,1750.0,7.0
1642,542336.678345,6421181.449707,1950.0,7.0
1643,999.0,999.0,999.0,7.0
1644,542298.649658,6421092.075684,1750.0,7.0
1645,542298.649658,6421092.075684,1950.0,7.0
1646,999.0,999.0,999.0,7.0
1647,542260.621094,6421002.702148,1750.0,7.0
1648,542260.621094,6421002.702148,1950.0,7.0
1649,999.0,999.0,999.0,7.0
1650,542217.865845,6420918.88916,1750.0,7.0
1651,542217.865845,6420918.88916,1950.0,7.0
1652,999.0,999.0,999.0,7.0
1653,542175.110596,6420835.075928,1750.0,7.0
1654,542175.110596,6420835.075928,1950.0,7.0
1655,999.0,999.0,999.0,7.0
1656,542132.355469,6420751.262695,1750.0,7.0
1657,542132.355469,6420751.262695,1950.0,7.0
1658,999.0,999.0,999.0,7.0
1659,542089.60022,6420667.449707,1750.0,7.0
1660,542089.60022,6420667.449707,1950.0,7.0
1661,999.0,999.0,999.0,7.0
1662,542046.845093,6420583.63623,1750.0,7.0
1663,542046.845093,6420583.63623,1950.0,7.0
1664,999.0,999.0,999.0,7.0
1665,542004.089844,6420499.823242,1750.0,7.0
1666,542004.089844,6420499.823242,1950.0,7.0
1667,999.0,999.0,999.0,7.0
1668,541955.189453,6420430.0,1750.0,7.0
1669,541955.189453,6420430.0,1950.0,7.0
1670,999.0,999.0,999.0,7.0
1671,541906.289063,6420360.176758,1750.0,7.0
1672,541906.289063,6420360.176758,1950.0,7.0
1673,999.0,999.0,999.0,7.0
1674,541845.344238,6420287.445313,1750.0,7.0
1675,541845.344238,6420287.445313,1950.0,7.0
1676,999.0,999.0,999.0,7.0
1677,541784.399414,6420214.713379,1750.0,7.0
1678,541784.399414,6420214.713379,1950.0,7.0
1679,999.0,999.0,999.0,7.0
1680,541723.45459,6420141.981445,1750.0,7.0
1681,541723.45459,6420141.981445,1950.0,7.0
1682,999.0,999.0,999.0,7.0
1683,541662.509766,6420069.25,1750.0,7.0
1684,541662.509766,6420069.25,1950.0,7.0
1685,999.0,999.0,999.0,7.0
1686,541601.564941,6419996.518555,1750.0,7.0
1687,541601.564941,6419996.518555,1950.0,7.0
1688,999.0,999.0,999.0,7.0
1689,541540.620117,6419923.786621,1750.0,7.0
1690,541540.620117,6419923.786621,1950.0,7.0
1691,999.0,999.0,999.0,7.0
1692,541479.675293,6419851.054688,1750.0,7.0
1693,541479.675293,6419851.054688,1950.0,7.0
1694,999.0,999.0,999.0,7.0
1695,541418.730469,6419778.323242,1750.0,7.0
1696,541418.730469,6419778.323242,1950.0,7.0
1697,999.0,999.0,999.0,7.0
1698,541350.584961,6419712.932617,1750.0,7.0
1699,541350.584961,6419712.932617,1950.0,7.0
1700,999.0,999.0,999.0,7.0
1701,541282.439453,6419647.54248,1750.0,7.0
1702,541282.439453,6419647.54248,1950.0,7.0
1703,999.0,999.0,999.0,7.0
1704,541214.293945,6419582.152344,1750.0,7.0
1705,541214.293945,6419582.152344,1950.0,7.0
1706,999.0,999.0,999.0,7.0
1707,541146.148438,6419516.761719,1750.0,7.0
1708,541146.148438,6419516.761719,1950.0,7.0
1709,999.0,999.0,999.0,7.0
1710,541078.00293,6419451.371094,1750.0,7.0
1711,541078.00293,6419451.371094,1950.0,7.0
1712,999.0,999.0,999.0,7.0
1713,541009.857422,6419385.980957,1750.0,7.0
1714,541009.857422,6419385.980957,1950.0,7.0
1715,999.0,999.0,999.0,7.0
1716,540941.711914,6419320.59082,1750.0,7.0
1717,540941.711914,6419320.59082,1950.0,7.0
1718,999.0,999.0,999.0,7.0
1719,540873.566406,6419255.200195,1750.0,7.0
1720,540873.566406,6419255.200195,1950.0,7.0
1721,999.0,999.0,999.0,7.0
1722,542988.84375,6423215.779297,1750.0,8.0
1723,542988.84375,6423215.779297,1950.0,8.0
1724,999.0,999.0,999.0,8.0
1725,542971.931641,6423117.353882,1750.0,8.0
1726,542971.931641,6423117.353882,1950.0,8.0
1727,999.0,999.0,999.0,8.0
1728,542955.019287,6423018.928467,1750.0,8.0
1729,542955.019287,6423018.928467,1950.0,8.0
1730,999.0,999.0,999.0,8.0
1731,542938.107056,6422920.503174,1750.0,8.0
1732,542938.107056,6422920.503174,1950.0,8.0
1733,999.0,999.0,999.0,8.0
1734,542921.194824,6422822.077759,1750.0,8.0
1735,542921.194824,6422822.077759,1950.0,8.0
1736,999.0,999.0,999.0,8.0
1737,542904.282471,6422723.652344,1750.0,8.0
1738,542904.282471,6422723.652344,1950.0,8.0
1739,999.0,999.0,999.0,8.0
1740,542896.079102,6422635.013672,1750.0,8.0
1741,542896.079102,6422635.013672,1950.0,8.0
1742,999.0,999.0,999.0,8.0
1743,542887.875732,6422546.375,1750.0,8.0
1744,542887.875732,6422546.375,1950.0,8.0
1745,999.0,999.0,999.0,8.0
1746,542879.672119,6422457.736328,1750.0,8.0
1747,542879.672119,6422457.736328,1950.0,8.0
1748,999.0,999.0,999.0,8.0
1749,542871.46875,6422369.097656,1750.0,8.0
1750,542871.46875,6422369.097656,1950.0,8.0
1751,999.0,999.0,999.0,8.0
1752,542863.265381,6422280.458984,1750.0,8.0
1753,542863.265381,6422280.458984,1950.0,8.0
1754,999.0,999.0,999.0,8.0
1755,542855.061768,6422191.820313,1750.0,8.0
1756,542855.061768,6422191.820313,1950.0,8.0
1757,999.0,999.0,999.0,8.0
1758,542846.858398,6422103.181641,1750.0,8.0
1759,542846.858398,6422103.181641,1950.0,8.0
1760,999.0,999.0,999.0,8.0
1761,542838.655029,6422014.542969,1750.0,8.0
1762,542838.655029,6422014.542969,1950.0,8.0
1763,999.0,999.0,999.0,8.0
1764,542829.62915,6421918.830811,1750.0,8.0
1765,542829.62915,6421918.830811,1950.0,8.0
1766,999.0,999.0,999.0,8.0
1767,542820.603271,6421823.118652,1750.0,8.0
1768,542820.603271,6421823.118652,1950.0,8.0
1769,999.0,999.0,999.0,8.0
1770,542811.577393,6421727.406494,1750.0,8.0
1771,542811.577393,6421727.406494,1950.0,8.0
1772,999.0,999.0,999.0,8.0
1773,542802.551514,6421631.694336,1750.0,8.0
1774,542802.551514,6421631.694336,1950.0,8.0
1775,999.0,999.0,999.0,8.0
1776,542775.898315,6421541.32666,1750.0,8.0
1777,542775.898315,6421541.32666,1950.0,8.0
1778,999.0,999.0,999.0,8.0
1779,542749.245239,6421450.959229,1750.0,8.0
1780,542749.245239,6421450.959229,1950.0,8.0
1781,999.0,999.0,999.0,8.0
1782,542722.592041,6421360.591553,1750.0,8.0
1783,542722.592041,6421360.591553,1950.0,8.0
1784,999.0,999.0,999.0,8.0
1785,542695.938965,6421270.223877,1750.0,8.0
1786,542695.938965,6421270.223877,1950.0,8.0
1787,999.0,999.0,999.0,8.0
1788,542669.285767,6421179.856445,1750.0,8.0
1789,542669.285767,6421179.856445,1950.0,8.0
1790,999.0,999.0,999.0,8.0
1791,542642.632568,6421089.48877,1750.0,8.0
1792,542642.632568,6421089.48877,1950.0,8.0
1793,999.0,999.0,999.0,8.0
1794,542615.979492,6420999.121338,1750.0,8.0
1795,542615.979492,6420999.121338,1950.0,8.0
1796,999.0,999.0,999.0,8.0
1797,542589.326294,6420908.753662,1750.0,8.0
1798,542589.326294,6420908.753662,1950.0,8.0
1799,999.0,999.0,999.0,8.0
1800,542562.673096,6420818.38623,1750.0,8.0
1801,542562.673096,6420818.38623,1950.0,8.0
1802,999.0,999.0,999.0,8.0
1803,542536.02002,6420728.018555,1750.0,8.0
1804,542536.02002,6420728.018555,1950.0,8.0
1805,999.0,999.0,999.0,8.0
1806,542494.3927,6420651.424316,1750.0,8.0
1807,542494.3927,6420651.424316,1950.0,8.0
1808,999.0,999.0,999.0,8.0
1809,542452.765381,6420574.830078,1750.0,8.0
1810,542452.765381,6420574.830078,1950.0,8.0
1811,999.0,999.0,999.0,8.0
1812,542411.138062,6420498.236328,1750.0,8.0
1813,542411.138062,6420498.236328,1950.0,8.0
1814,999.0,999.0,999.0,8.0
1815,542369.510742,6420421.64209,1750.0,8.0
1816,542369.510742,6420421.64209,1950.0,8.0
1817,999.0,999.0,999.0,8.0
1818,542327.883545,6420345.047852,1750.0,8.0
1819,542327.883545,6420345.047852,1950.0,8.0
1820,999.0,999.0,999.0,8.0
1821,542286.256226,6420268.453613,1750.0,8.0
1822,542286.256226,6420268.453613,1950.0,8.0
1823,999.0,999.0,999.0,8.0
1824,542244.628906,6420191.859375,1750.0,8.0
1825,542244.628906,6420191.859375,1950.0,8.0
1826,999.0,999.0,999.0,8.0
1827,542201.062988,6420106.317383,1750.0,8.0
1828,542201.062988,6420106.317383,1950.0,8.0
1829,999.0,999.0,999.0,8.0
1830,542157.49707,6420020.775879,1750.0,8.0
1831,542157.49707,6420020.775879,1950.0,8.0
1832,999.0,999.0,999.0,8.0
1833,542113.931152,6419935.234375,1750.0,8.0
1834,542113.931152,6419935.234375,1950.0,8.0
1835,999.0,999.0,999.0,8.0
1836,542070.365234,6419849.692383,1750.0,8.0
1837,542070.365234,6419849.692383,1950.0,8.0
1838,999.0,999.0,999.0,8.0
1839,542026.799316,6419764.150879,1750.0,8.0
1840,542026.799316,6419764.150879,1950.0,8.0
1841,999.0,999.0,999.0,8.0
1842,541983.233398,6419678.608887,1750.0,8.0
1843,541983.233398,6419678.608887,1950.0,8.0
1844,999.0,999.0,999.0,8.0
1845,541939.66748,6419593.067383,1750.0,8.0
1846,541939.66748,6419593.067383,1950.0,8.0
1847,999.0,999.0,999.0,8.0
1848,541885.329895,6419524.935547,1750.0,8.0
1849,541885.329895,6419524.935547,1950.0,8.0
1850,999.0,999.0,999.0,8.0
1851,541830.99231,6419456.803711,1750.0,8.0
1852,541830.99231,6419456.803711,1950.0,8.0
1853,999.0,999.0,999.0,8.0
1854,541776.654663,6419388.672363,1750.0,8.0
1855,541776.654663,6419388.672363,1950.0,8.0
1856,999.0,999.0,999.0,8.0
1857,541722.317078,6419320.541016,1750.0,8.0
1858,541722.317078,6419320.541016,1950.0,8.0
1859,999.0,999.0,999.0,8.0
1860,541667.979492,6419252.40918,1750.0,8.0
1861,541667.979492,6419252.40918,1950.0,8.0
1862,999.0,999.0,999.0,8.0
1863,541624.271118,6419176.119629,1750.0,8.0
1864,541624.271118,6419176.119629,1950.0,8.0
1865,999.0,999.0,999.0,8.0
